MS Mass,Period,Inclination,Native Amplitude,Only-Horizon Amplitude,Amplitude Difference,Eclipsing?
0.1,0.20691380811147897,55.0,0.18455573462096075,0.18455573462096075,0.0,0
0.1,0.20691380811147897,60.0,0.1940984663733551,0.1940984663733551,0.0,0
0.1,0.20691380811147897,65.0,0.20205725898262802,0.20205725898262802,0.0,0
0.1,0.20691380811147897,70.0,0.2081745105584189,0.2081745105584189,0.0,0
0.1,0.20691380811147897,75.0,0.2127364753543654,0.2127364753543654,0.0,0
0.1,0.20691380811147897,80.0,0.2865645658705995,0.2157141553706896,0.07085041049990987,1
0.1,0.20691380811147897,85.0,0.6895493115477647,0.21789993512615985,0.4716493764216048,1
0.1,0.20691380811147897,90.0,1.505466022708455,0.21853252476224633,1.2869334979462088,1
0.1,0.26366508987303583,0.0,-0.0,-0.0,0.0,0
0.1,0.26366508987303583,5.0,0.018779168761107756,0.018779168761107756,0.0,0
