MS Mass (solMass),Period (days),Inclination (degs),Native Amplitude (mag),Only-Horizon Amplitude (mag),Amplitude Difference (mag),Eclipsing?
0.31622776601683794,3.1622776601683795,60.0,0.24020526729239877,0.24020526729239877,0.0,0
0.31622776601683794,3.1622776601683795,75.0,0.2641046668420535,0.2641046668420535,0.0,0
0.31622776601683794,3.1622776601683795,90.0,5.499163574823419,0.27188240860853297,5.227281166214887,1
0.31622776601683794,10.0,0.0,-0.0,-0.0,0.0,0
0.31622776601683794,10.0,15.0,0.03461232473458228,0.03461232473458228,0.0,0
0.31622776601683794,10.0,30.0,0.06633181042008585,0.06633181042008585,0.0,0
0.31622776601683794,10.0,45.0,0.09291221250545473,0.09291221250545473,0.0,0
0.31622776601683794,10.0,60.0,0.11268885825166741,0.11268885825166741,0.0,0
0.31622776601683794,10.0,75.0,0.12446658611691976,0.12446658611691976,0.0,0
0.31622776601683794,10.0,90.0,5.3904470950622,0.12846140189404706,5.261985693168153,1
0.5623413251903491,0.1,0.0,,,,
0.5623413251903491,0.1,15.0,,,,
0.5623413251903491,0.1,30.0,,,,
0.5623413251903491,0.1,45.0,,,,
0.5623413251903491,0.1,60.0,,,,
0.5623413251903491,0.1,75.0,,,,
0.5623413251903491,0.1,90.0,,,,
0.5623413251903491,0.31622776601683794,0.0,-0.0,-0.0,0.0,0
0.5623413251903491,0.31622776601683794,15.0,0.4315337259232504,0.4315337259232504,0.0,0
0.5623413251903491,0.31622776601683794,30.0,0.8167348524410678,0.8167348524410678,0.0,0
0.5623413251903491,0.31622776601683794,45.0,1.1146342600111647,1.1146342600111647,0.0,0
0.5623413251903491,0.31622776601683794,60.0,1.3054227408242125,1.3054227408242125,0.0,0
0.5623413251903491,0.31622776601683794,75.0,1.6618674623482745,1.4003482755088945,0.26151918683938,1
0.5623413251903491,0.31622776601683794,90.0,4.776688585585804,1.4283644146088759,3.348324170976928,1
0.5623413251903491,1.0,0.0,-0.0,-0.0,0.0,0
0.5623413251903491,1.0,15.0,0.30131045604012857,0.30131045604012857,0.0,0
0.5623413251903491,1.0,30.0,0.5720726377894194,0.5720726377894194,0.0,0
0.5623413251903491,1.0,45.0,0.7864546821214817,0.7864546821214817,0.0,0
0.5623413251903491,1.0,60.0,0.9316481216943567,0.9316481216943567,0.0,0
0.5623413251903491,1.0,75.0,1.0086825037639704,1.0086825037639704,0.0,0
0.5623413251903491,1.0,90.0,4.375716089807941,1.0312923386273114,3.3444237511806296,1
0.5623413251903491,3.1622776601683795,0.0,-0.0,-0.0,0.0,0
0.5623413251903491,3.1622776601683795,15.0,0.18149653541338742,0.18149653541338742,0.0,0
0.5623413251903491,3.1622776601683795,30.0,0.3458232164283401,0.3458232164283401,0.0,0
0.5623413251903491,3.1622776601683795,45.0,0.4776807556297371,0.4776807556297371,0.0,0
0.5623413251903491,3.1622776601683795,60.0,0.5699074613821548,0.5699074613821548,0.0,0
0.5623413251903491,3.1622776601683795,75.0,0.6215797013303873,0.6215797013303873,0.0,0
0.5623413251903491,3.1622776601683795,90.0,3.9977264726711774,0.6376509716166757,3.3600755010545016,1
0.5623413251903491,10.0,0.0,-0.0,-0.0,0.0,0
0.5623413251903491,10.0,15.0,0.08755884892344462,0.08755884892344462,0.0,0
0.5623413251903491,10.0,30.0,0.16725859375029353,0.16725859375029353,0.0,0
0.5623413251903491,10.0,45.0,0.23277806712375637,0.23277806712375637,0.0,0
0.5623413251903491,10.0,60.0,0.28027228926432357,0.28027228926432357,0.0,0
0.5623413251903491,10.0,75.0,0.30811717971575425,0.30811717971575425,0.0,0
0.5623413251903491,10.0,90.0,3.6960994586311053,0.3172642274701223,3.3788352311609833,1
1.0,0.1,0.0,,,,
1.0,0.1,15.0,,,,
1.0,0.1,30.0,,,,
1.0,0.1,45.0,,,,
1.0,0.1,60.0,,,,
1.0,0.1,75.0,,,,
1.0,0.1,90.0,,,,
